Activity Code,Competition Name,Product, Project Number,Participant Name,IsLead,Project Title,Project Status,Project Start Date,Project End Date,Offer Grant
0720,"Lighting, Lasers, Displays Nov-07",CRD,100198,Centre for Process Innovation Limited,Collaborator,High Quality Defect Minimised Film Surfaces,Closed,01/10/2007,31/12/2010,31758.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100198,DuPont Teijin Films UK Limited,Lead,High Quality Defect Minimised Film Surfaces,Closed,01/10/2007,31/12/2010,212438.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100198,Teknek Manufacturing Limited,Collaborator,High Quality Defect Minimised Film Surfaces,Closed,01/10/2007,31/12/2010,84862.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100198,Plastic Logic Limited,Collaborator,High Quality Defect Minimised Film Surfaces,Closed,01/10/2007,31/12/2010,302425.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100199,University Of Durham,Collaborator,Novel Transparent Conducting Films and Their Use As An Alternative to ITO,Closed,01/10/2007,31/12/2009,174602.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100199,Conductive Inkjet Technology Limited,Collaborator,Novel Transparent Conducting Films and Their Use As An Alternative to ITO,Closed,01/10/2007,31/12/2009,65443.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100199,Zytronic Displays Limited,Collaborator,Novel Transparent Conducting Films and Their Use As An Alternative to ITO,Closed,01/10/2007,31/12/2009,21290.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100199,Epigem Limited,Lead,Novel Transparent Conducting Films and Their Use As An Alternative to ITO,Closed,01/10/2007,31/12/2009,158656.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100200,API Laminates Limited,Collaborator,Creation of Non Volatile Organuic Memory RFID Tags,Closed,01/10/2007,30/09/2010,39308.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100200,Optek Limited,Lead,Creation of Non Volatile Organuic Memory RFID Tags,Closed,01/10/2007,30/09/2010,89568.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100200,The Needham Group,Collaborator,Creation of Non Volatile Organuic Memory RFID Tags,Closed,01/10/2007,30/09/2010,41112.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100200,Uvasol Limited,Collaborator,Creation of Non Volatile Organuic Memory RFID Tags,Closed,01/10/2007,30/09/2010,56772.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100201,University of Cambridge,Collaborator,Surface Conditioning of Plastic Electronics,Closed,01/10/2007,31/12/2009,188283.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100201,University of Liverpool,Collaborator,Surface Conditioning of Plastic Electronics,Closed,01/10/2007,31/12/2009,208992.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100201,NPL Management Limited,Collaborator,Surface Conditioning of Plastic Electronics,Closed,01/10/2007,31/12/2009,234406.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100201,Cambridge Display Technology Limited,Lead,Surface Conditioning of Plastic Electronics,Closed,01/10/2007,31/12/2009,191553.00
0959,Stem cells for safer medicine Oct-09,Department of Trade and Industry,100204,Centre for Process Innovation Limited,Collaborator,FLEXOLED : Barriers for Flexible OLEDs using Atomic Layer Deposition,Closed,01/10/2007,30/06/2011,133422.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100204,Oxford Instruments Plasma Technology Limited,Lead,FLEXOLED : Barriers for Flexible OLEDs using Atomic Layer Deposition,Closed,01/10/2007,30/06/2011,90719.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100205,Brunel University,Collaborator,Shape Formable Thin ACEL Devices,Closed,01/10/2007,30/09/2011,204442.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100205,One2See Limited,Collaborator,Shape Formable Thin ACEL Devices,Closed,01/10/2007,30/09/2011,6000.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100205,Gwent Electronic Materials Limited,Lead,Shape Formable Thin ACEL Devices,Closed,01/10/2007,30/09/2011,20000.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100205,Trim Technology Limited,Collaborator,Shape Formable Thin ACEL Devices,Closed,01/10/2007,30/09/2011,20000.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100206,"University of Wales, Swansea",Collaborator,SOLFLEX-Low Temperature Sol-Gel Deposition of Novel Conductors on Flexible Plastics,Closed,01/10/2007,31/03/2010,166979.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100206,University of Birmingham,Collaborator,SOLFLEX-Low Temperature Sol-Gel Deposition of Novel Conductors on Flexible Plastics,Closed,01/10/2007,31/03/2010,108018.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100206,TWI Limited,Lead,SOLFLEX-Low Temperature Sol-Gel Deposition of Novel Conductors on Flexible Plastics,Closed,01/10/2007,31/03/2010,117500.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100206,SAFC Hitech Limited,Collaborator,SOLFLEX-Low Temperature Sol-Gel Deposition of Novel Conductors on Flexible Plastics,Closed,01/10/2007,31/03/2010,54000.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100206,GE Aviation Systems at Cheltenham,Collaborator,SOLFLEX-Low Temperature Sol-Gel Deposition of Novel Conductors on Flexible Plastics,Closed,01/10/2007,31/03/2010,5100.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100206,Cadillac Plastic Limited,Collaborator,SOLFLEX-Low Temperature Sol-Gel Deposition of Novel Conductors on Flexible Plastics,Closed,01/10/2007,31/03/2010,16500.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100206,Gwent Electronic Materials Limited,Collaborator,SOLFLEX-Low Temperature Sol-Gel Deposition of Novel Conductors on Flexible Plastics,Closed,01/10/2007,31/03/2010,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,University of Cambridge,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,333989.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Ove Arup and Partners Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Bachy Soletanche Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,68339.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Civil and Marine Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,MPA Cement,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,NewFields,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Merebrook Consulting Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Arcadis (UK) Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Richard Baker Harrison Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Amcol Minerals Europe,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Organic Waste Management (OWM) Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Kelsdale Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,HBR Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Eco Foundations Limited,Lead,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,193141.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,UK Quality Ash Association,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Site Ops Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,WSP Remediation Limited,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,UK Regeneration Ltd,Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100342,Kentish Minerals (A division of Macromin Limited),Collaborator,Soil Mix Remediation Technology (SMiRT),Closed,01/10/2007,31/10/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Pera Innovation Limited,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,213915.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,GFM,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,28475.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Airborne Systems,Lead,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,205378.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,J&D Wilkie Limited,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,11222.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Oxonica Limited,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,90942.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Shelton Machines,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,47456.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Nixtex,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Hybrid Air Vehicles,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,61855.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Branson Ultrasonics,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,65866.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100366,Fibre Extrusion Technology Limited,Collaborator,Integrated Textile Solution for Ultraviolet Resistance of Airships and Related Craft,Closed,01/10/2007,30/09/2011,114653.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100368,North Bristol Nhs Trust,Collaborator,Application of Photometric Stereo in Dermatology (PhotoDerm),Closed,01/10/2007,30/06/2012,101950.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100368,University of West of England,Collaborator,Application of Photometric Stereo in Dermatology (PhotoDerm),Closed,01/10/2007,30/06/2012,415826.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100368,Astron Clinica Limited,Collaborator,Application of Photometric Stereo in Dermatology (PhotoDerm),Closed,01/10/2007,30/06/2012,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100368,Abbott Vascular Devices Limited,Collaborator,Application of Photometric Stereo in Dermatology (PhotoDerm),Closed,01/10/2007,30/06/2012,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100368,Aralia Systems Limited,Lead,Application of Photometric Stereo in Dermatology (PhotoDerm),Closed,01/10/2007,30/06/2012,0.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100400,University of Warwick,Collaborator,Ultra Low Power Microhotplate Smart Gas Sensors (ULoGS),Closed,01/10/2007,30/09/2010,142741.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100400,Alphasense Limited,Lead,Ultra Low Power Microhotplate Smart Gas Sensors (ULoGS),Closed,01/10/2007,30/09/2010,67982.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100400,Cambridge Cmos Sensors Limited,Collaborator,Ultra Low Power Microhotplate Smart Gas Sensors (ULoGS),Closed,01/10/2007,30/09/2010,5730.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100400,Clairair Limited,Collaborator,Ultra Low Power Microhotplate Smart Gas Sensors (ULoGS),Closed,01/10/2007,30/09/2010,6189.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100400,Multisensor Systems Limited,Collaborator,Ultra Low Power Microhotplate Smart Gas Sensors (ULoGS),Closed,01/10/2007,30/09/2010,10059.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100402,Dexela Limited,Lead,Digital Breast Tomosynthesis,Closed,01/10/2007,30/04/2011,357892.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100403,University College London,Collaborator,Imaging to Assess Efficacy and Safety of New Treatments for Alzheimers Disease,Closed,01/10/2007,30/09/2010,466970.00
0717,Gathering Data in Complex Environments Nov-07,CRD,100403,IXICO Limited,Lead,Imaging to Assess Efficacy and Safety of New Treatments for Alzheimers Disease,Closed,01/10/2007,30/09/2010,269079.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100404,University of Manchester,Collaborator,Automated Analysis of Cartilage Thickness and Tissue Quality from MRI,Closed,01/10/2007,30/09/2010,0.00
0720,"Lighting, Lasers, Displays Nov-07",CRD,100404,AstraZeneca PLC,Collaborator,Automated Analysis of Cartilage Thickness and Tissue Quality from MRI,Closed,01/10/2007,30/09/2010,0.00
0716,Creative Industries Nov-07,CRD,100404,Imorphics Limited,Lead,Automated Analysis of Cartilage Thickness and Tissue Quality from MRI,Closed,01/10/2007,30/09/2010,190480.00
0716,Creative Industries Nov-07,CRD,100432,University College London,Collaborator,Evaluating Downstream Processing Options at the Bioprocess-business interface,Closed,01/10/2007,29/02/2012,317583.00
0716,Creative Industries Nov-07,CRD,100432,MedImmune Limited,Lead,Evaluating Downstream Processing Options at the Bioprocess-business interface,Closed,01/10/2007,29/02/2012,54343.00
0716,Creative Industries Nov-07,CRD,100432,AstraZeneca,Collaborator,Evaluating Downstream Processing Options at the Bioprocess-business interface,Closed,01/10/2007,29/02/2012,5000.00
0716,Creative Industries Nov-07,CRD,100607,Stem Cells for Safer Medicine,Lead,Stem Cells for Safer Medicine,Live,01/10/2007,31/03/2014,2092000.00
0716,Creative Industries Nov-07,CRD,100637,National Physical Laboratory Limited,Lead,New Approach to Environmental Noise Monitoring & Mapping Using Novel Sensors (DREAMS),Closed,01/10/2007,30/09/2010,306012.00
0716,Creative Industries Nov-07,CRD,100637,QinetiQ Group PLC,Collaborator,New Approach to Environmental Noise Monitoring & Mapping Using Novel Sensors (DREAMS),Closed,01/10/2007,30/09/2010,233297.00
0716,Creative Industries Nov-07,CRD,100637,Hoare Lea and Partners Limited,Collaborator,New Approach to Environmental Noise Monitoring & Mapping Using Novel Sensors (DREAMS),Closed,01/10/2007,30/09/2010,46144.00
0716,Creative Industries Nov-07,CRD,100637,Castle Group Limited,Collaborator,New Approach to Environmental Noise Monitoring & Mapping Using Novel Sensors (DREAMS),Closed,01/10/2007,30/09/2010,163684.00
0716,Creative Industries Nov-07,CRD,110004,Hyde Group Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,185365.00
0716,Creative Industries Nov-07,CRD,110004,QinetiQ Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,286000.00
0716,Creative Industries Nov-07,CRD,110004,GKN Aerospace Services Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,617050.00
0716,Creative Industries Nov-07,CRD,110004,Eaton Aerospace Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,330590.00
0716,Creative Industries Nov-07,CRD,110004,Moog Wolverhampton Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,138808.00
0716,Creative Industries Nov-07,CRD,110004,GE Digital,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,739302.00
0716,Creative Industries Nov-07,CRD,110004,Airbus Operations Limited,Lead,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,2937440.00
0716,Creative Industries Nov-07,CRD,110004,GKN Aerospace Transparency Systems (Luton) Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,471473.00
0716,Creative Industries Nov-07,CRD,110004,Kuka Automation + Robotics,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,12087.00
0716,Creative Industries Nov-07,CRD,110004,Goodrich Actuation Systems Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,201308.00
0716,Creative Industries Nov-07,CRD,110004,Spirit AeroSystems (Europe) Limited,Collaborator,NGCW : Intergrated Equipping (IntEq),Closed,01/10/2007,30/06/2012,0.00
0716,Creative Industries Nov-07,CRD,110005,Bombardier Aerospace UK Limited,Collaborator,NGCW : Multi Discipline Optimised Wing (MDOW),Closed,01/10/2007,30/06/2012,1229967.00
